Star,Date,Name,Reaction,Review
3,"9 22, 2017 9 24, 2017",Earid Ahmed Pathao Inc,0,Not using anymore :)
3,"3 4, 2018 3 23, 2018",Faruk Fahim Pathao Inc,1,I like to joint your Pathao driver
3,"2 5, 2018 2 6, 2018",anamul bijoy Pathao Inc,7,"need lots of improvement,, basically choosing  in riders,,"
3,"9 29, 2018 11 8, 2018",Ahasanul Islam Pathao Inc,77,"You are doing good. But can you please reduce sending SMS. Getting bored of your everyday's promo code pokes. At least give an option to choose over in app or sms code reception option. If i miss any promo, that is my loss. So please give an option to no sms. or Fix a time."
3,"5 22, 2017 6 22, 2017",Sharif Ahamed Pathao Inc,0,Still crashing on strtup !
3,"11 2, 2018 11 1, 2018",Nahiyan Bazlul Pathao Inc,3,It can't detect my location accurately. I need to wait for a long time for it to detect my position. This app sometimes freezes while using it
3,"10 29, 2018 11 3, 2018",mosaddek habib Pathao Inc,1,Apnadr parcel service shokale service delivery dey na keno?
3,"10 22, 2018 11 4, 2018",A Google user Pathao Inc,3,Please furnish your direct contact number for any complaints of Riders.
3,"8 28, 2017 8 29, 2017",Junayed Hossain Pathao Inc,4,"I've been using the app for quite sometime now and haven't faced any problems, but after the last ride, the app keeps asking me if I was given a helmet or not. No matter how many times I tap ""continue"" the app keeps going back to that question and therefore stopping me from using it's services.."
3,"8 28, 2017 8 28, 2017",Rahatul Islam Pathao Inc,2,"I have a few suggestions, not really sure you guys would listen to me or not. However, add bKash and DBBL mobile banking and similar sort of payment system for users so when someone would pay for their rides there would not be any kind of arguments about trip fare. Also try to imply pathao in all di...Full ReviewI have a few suggestions, not really sure you guys would listen to me or not. However, add bKash and DBBL mobile banking and similar sort of payment system for users so when someone would pay for their rides there would not be any kind of arguments about trip fare. Also try to imply pathao in all divisional districts. Mandetory safety precautions such as helmets must be used before any trip otherwise their should be a fine to both rider and user."
3,"10 28, 2018 11 3, 2018",A Google user Pathao Inc,0,It's vary helpfull app our regular lifetime.... because did vary easy and early traveling our destination.
3,"11 9, 2018 12 14, 2017",Raisul Haque Pathao Inc,9,Stop reading my sms.
3,"9 22, 2018 11 11, 2018",Zahidul Hossain Pathao Inc,0,Please reduce the push notifications. It's too much.
3,"10 26, 2018 11 4, 2018",Sajib Dev Pathao Inc,0,app is slow than uber
3,"11 7, 2018 11 7, 2018",A Google user Pathao Inc,0,Needs more familiar
3,"10 23, 2017 10 26, 2017",Nur Fabric Pathao Inc,1,"Very poor software, need a lot of improvement"
3,"10 21, 2018 11 4, 2018",Kumud Nakarmi Pathao Inc,39,"Biggest issue, due to some accidental cases or intentional cases is the ride provider accepts b4 actually meeting the passenger and giving him/her the ride and starts a ride b4 meeting the passenger, the passenger gets stuck without a ride and without being able to cancel such ride or order another ...Full ReviewBiggest issue, due to some accidental cases or intentional cases is the ride provider accepts b4 actually meeting the passenger and giving him/her the ride and starts a ride b4 meeting the passenger, the passenger gets stuck without a ride and without being able to cancel such ride or order another ride.. Please make a system such that unless both rider and passenger confirms a ride doesnot get started Overall the app seems gud but if some1 not familiar with smartphones and apps uses it's a bit difficult to use as even i cudnt find where to input destination in first glance. Its gud that there are 2 saved destination for home and work a favourites option wud be better to store a few regular locations and manual input for destination being placed at top and getting highlighted. Instead of just rider info and the license plate number the bike model and colour info cud be more help. A mesage/comment for the ride owner 'option' from the passenger wud be nice. i do not think there are any major issues or bugs yet. Keep up the gud work."
3,"3 2, 2018 3 23, 2018",A Google user Pathao Inc,0,carry on
3,"9 8, 2018 11 10, 2018",Rokeia Afreen Pathao Inc,1,Its helpful .
3,"10 24, 2018 11 4, 2018",Tanzimuz Zaman Pathao Inc,2,My first ride was not fully satisfied because there had no extra helmet. I think safety first. 🙄
3,"11 12, 2018 11 15, 2018",Md.Masum Ali Pathao Inc,0,যারা যারা বলছে পাঠাও হচ্ছে ডিজিটাল চোর তারা হয়তো পাঠাও কোনোদিন ব্যবহারই করেনি। কেউ কেউ আছে যাবে এক যায়গায় কিন্তু ভাড়া কম আসার লোভে সেলেক্ট করে অন্য যায়গা। রাইড শুরু করার পর রাইডারকে নিয়ে নির্ধারিত দুরত্বের চেয়ে বেশিদূর যাওয়ার ফলে ভাড়া বেশি আসে।
3,"9 8, 2018 11 12, 2018",Mohi Uddin Pathao Inc,3,Map details should be updated.
3,"9 11, 2018 11 11, 2018",nick Pathao Inc,0,Your fare is almost same as Uber...you should make fare less than Uber ... otherwise who will use this app?
3,"10 23, 2018 11 4, 2018",Rahat Jaman Joy Pathao Inc,1,its good
3,"9 11, 2018 11 11, 2018",A Google user Pathao Inc,0,Change / Add Location should be added in the app!
3,"9 19, 2017 9 19, 2017",chamong marma Pathao Inc,1,:D
3,"11 5, 2018 11 5, 2018",Parvez Nihal Pathao Inc,0,You people should improve the map
3,"11 15, 2018 11 19, 2018",UL13 FIGHTER Pathao Inc,0,Pls update urs billing system...billing sistem is too high
3,"5 23, 2017 5 31, 2017",Nazrul Islam Pathao Inc,1,This app GPS not good
3,"7 30, 2018 11 13, 2018",Sage Sami Pathao Inc,0,"use my promotions code ""g7cm8"" for discount"
3,"8 5, 2018 11 13, 2018",Farhad Munshi Pathao Inc,0,nice...
3,"7 6, 2017 8 1, 2017",Rana Mujahid Pathao Inc,0,Pathao has been a good experience until today. Today I've waisted about 30 min sending requests but no info nor any message. Felt disgusted.
3,"5 17, 2018 5 3, 2017",Kazi Asadul Hoque Pathao Inc,26,"I can't set my destination. Though GPS has located me, it can't complete its task for letting me move for action. Sorry, its not fair."
3,"11 5, 2018 11 6, 2018",Mamun Muhammad Pathao Inc,0,Want the service of food in whole Chattogram City
3,"10 21, 2017 10 23, 2017",Junaid Jama Pathao Inc,10,Fare is little bit high and the other thing is that when i met at the pick point the rider asked me to relocate the destination point again the fare was 107 and it got changed to 130 whereas normal cng fare is 150 and I waited for extra 15 to 20mins which is quite  unacceptable then what's the use o...Full ReviewFare is little bit high and the other thing is that when i met at the pick point the rider asked me to relocate the destination point again the fare was 107 and it got changed to 130 whereas normal cng fare is 150 and I waited for extra 15 to 20mins which is quite  unacceptable then what's the use of it?
3,"8 7, 2017 8 9, 2017",Shahriar Anik Pathao Inc,2,Need to upgrade map. This new version is very slower & some time it stopped.
3,"10 26, 2017 10 26, 2017",Shafi Ul Azam Pathao Inc,7,"রাইডার সিলেক্ট করার অপশন থাকা উচিত। যার রেটিং ভাল তাকে সিলেক্ট করব, ভালো না হলে করব না, এটা যাত্রীর ইচ্ছাধীন হওয়া উচিত। এখানে শুধু একজন রাইডার কেই দেখায়।  আর যাত্রীর জন্য এক্সট্রা হেলমেট রাখা বাধ্যতামূলক করা উচিত। কেউ ই যাত্রীদের হেলমেট দেয় না (চট্টগ্রাম)"
3,"6 23, 2017 7 4, 2017",Razu Khan Pathao Inc,0,Please fix pathao app problem.
3,"11 18, 2018 11 19, 2018",Funny Moments ltd Pathao Inc,0,Good
3,"9 26, 2018 11 8, 2018",A Google user Pathao Inc,0,why there is no service in savar? I need service in savar.
3,"12 4, 2017 12 14, 2017",Meshu Sabbir Pathao Inc,0,Upgrade your maps.
3,"10 24, 2018 11 3, 2018",A Google user Pathao Inc,0,Good & essential
3,"6 15, 2018 5 3, 2017",Al Aqil Suhan Pathao Inc,0,I can't see the rider on maps. I want to track my parcel progress.
3,"6 21, 2017 6 22, 2017",Solayman Khan Pathao Inc,0,"Sometimes I get a rider, sometimes don't. Yesterday(7pm) got a rider within two minutes. But in same location today(4pm) I have tried about one hour to get a rider. Finally I didn't get one and  had to choose another medium.  Now I can't consider pathao as a reliable medium for transportation only b...Full ReviewSometimes I get a rider, sometimes don't. Yesterday(7pm) got a rider within two minutes. But in same location today(4pm) I have tried about one hour to get a rider. Finally I didn't get one and  had to choose another medium.  Now I can't consider pathao as a reliable medium for transportation only because of it's random unavailability ."
3,"10 24, 2018 11 4, 2018",bangla video live Pathao Inc,0,"new id promo cot ke,"
3,"8 29, 2017 8 30, 2017",Hasan Ferdous Pathao Inc,6,New fare isn't justified. It's ridiculous to increase fare by 30-40%. RIP
3,"9 5, 2018 11 10, 2018",A Google user Pathao Inc,4,Thanks
3,"11 4, 2018 11 5, 2018",Farhan Shahriar Pathao Inc,7,Too much costly
3,"11 8, 2018 11 8, 2018",Shihab Ahmed Pathao Inc,14,"Good service alternative to local Uber. Uber drivers have more tamiz and better behaved. Being a local service Pathao fares should be much cheaper compared to Uber. Interesting fact - I've seen driver's using both Pathao and Uber to provide service, and they tend to behave better when representing U...Full ReviewGood service alternative to local Uber. Uber drivers have more tamiz and better behaved. Being a local service Pathao fares should be much cheaper compared to Uber. Interesting fact - I've seen driver's using both Pathao and Uber to provide service, and they tend to behave better when representing Uber."
3,"10 27, 2017 12 17, 2017",Wazed Ali Pathao Inc,1,Ok. But waiting time is too long. Needs degradation. Would love to rate higher in future.
3,"12 14, 2017 12 17, 2017",Sadi Muhammad Hossain Pathao Inc,40,"1.unfortunate that locations can not be found by auto-suggestion. pick from map is the only option. Kindly try to improve location. 2. when driver cancels trip, the app can not keep my searched input, again it takes long to take location from map. 3. cost predictions need to be more accurate."
3,"11 3, 2018 11 4, 2018",MD ALAMIN Pathao Inc,0,Not just wow
3,"11 8, 2018 11 11, 2018",hasin ahmed Pathao Inc,0,plz improve app
3,"7 11, 2017 3 23, 2018",saadman sajid Pathao Inc,0,Its improving but still got some complaints to make
3,"11 2, 2017 11 5, 2017",Shafayet Aftab Pathao Inc,2,Rides are insufficient. If you really want to provide a good service available rides need to improve.
3,"7 31, 2017 8 1, 2017",Farhan Sabbir Siddique Pathao Inc,4,The menu icon dissolves in the map background. You can try setting option to view map in satellite view. But keep that an option for the user.
3,"10 24, 2018 11 4, 2018",A Google user Pathao Inc,0,i think rant of vehicle should be reasonable than now
3,"11 3, 2018 11 3, 2018",A Google user Pathao Inc,35,Nice app for fast transportation in Dhaka. It really sucks that I have to slide all the way at the date choosing slider; no value for our time? Something is wrong with registration input. Can't use offline.
3,"3 29, 2018 4 12, 2018",A Google user Pathao Inc,0,গুড
3,"11 13, 2017 3 23, 2018",E.a. Siblu Pathao Inc,11,Everything is ok except for map.
3,"10 30, 2018 11 3, 2018",A Google user Pathao Inc,0,"Pathao food really needs improvement . Order for later , feature should be added ."
3,"10 18, 2018 11 4, 2018",A Google user Pathao Inc,11,I wish there will be more uodate in it
3,"6 4, 2017 12 21, 2017",Helena khan Annie Pathao Inc,0,"App needs to work , it will be better if I could help my frnds order a pathao from my home & my mobile app on there location . But, that's very sad the app have no feature on that !"
3,"5 7, 2017 5 9, 2017",Anwarul Islam Pathao Inc,1,"service is good, but App isn't. After set pickup and destination points, many times ""send pickup request"" didn't pop up"
3,"11 15, 2018 11 19, 2018",Mizanur Rhaman Pathao Inc,0,Routes should be increase Ashuila site.
3,"9 30, 2018 11 7, 2018",A Google user Pathao Inc,0,Nice
3,"10 24, 2018 11 3, 2018",zishan ahmed Pathao Inc,0,Its ok
3,"6 14, 2017 12 21, 2017",M.I. SONY Pathao Inc,0,Nothing to say!
3,"8 5, 2018 11 13, 2018",Rakib hasan Pathao Inc,0,Good
3,"10 15, 2017 12 17, 2017",A Google user Pathao Inc,0,akhono ride kori ni but sobar kach theke valoi sunlam
3,"10 23, 2018 11 4, 2018",Samzid Ahmed Pathao Inc,0,Its ok
3,"9 1, 2018 11 13, 2018",Mirza Rizvi Amin Pathao Inc,1,This is not saving me time in the car and bike department. You should really think about it when you are selling time to people.
3,"9 8, 2018 11 10, 2018",A Google user Pathao Inc,3,Well... Not bad
3,"9 5, 2018 11 12, 2018",Rakesh Roy Pathao Inc,0,The percentage of Discounted fare (upto**) why not always be the same?? U should improve/add booking system. Thank you
3,"10 28, 2018 11 3, 2018",Mahede Hassan Jalil Pathao Inc,0,How do I recharge my pathao pay? It's not in new update now!! Fix it.
3,"9 2, 2018 11 13, 2018",Chicken 66308 Pathao Inc,0,User Interface is good in this app. But the price for car ride in this app is high. Too high for a 90's car (Corona) Uber premier is even cheaper than pathao cars.
3,"6 1, 2017 12 24, 2017",Faisal Abedin Pathao Inc,0,অনেক ইম্প্রুভমেন্ট দরকার আরো।  রাইড রিকুয়েস্টের রিং বাজে কিন্তু ঠিক সেই সময়ই এপ্স সমস্যা শুরু করে দেয়। যার কারনে প্রতিদিন কম হলেও ১০ টা রাইড মিস হয়।
3,"7 12, 2017 12 21, 2017",Sowrav Dey Pathao Inc,0,well
3,"9 18, 2017 9 19, 2017",Md mahmudul Hasan Pathao Inc,0,It's okay. but the cost is too much. I had a ride today and it was my first ride. But it didn't add to my history. and I didn't even get my first ride discount of 50%. that's very disappointing.
3,"11 16, 2017 12 14, 2017",bayezid anwar Pathao Inc,0,its good
3,"10 15, 2017 10 16, 2017",Kazi Arif Pathao Inc,117,The service is good but this app sucks. Need app like Uber. So that we can see nearest bike and their movement. And also they need to update their map. Map and its navigation system is sooooo poor which is very disappointing. Best of Luck. Hopefully you will consider the suggestion and improve.
3,"9 3, 2018 11 12, 2018",Md Reza Pathao Inc,0,এটা প্র‌তিটা জেলা পযায চালু কর‌লে ভা‌লো হ‌তো। আশা ক‌রি আপনারা প্র‌তি‌টি জেলা পযায চালু কর‌বেন অ‌তি তারাতা‌রি
3,"8 17, 2017 8 17, 2017",Rezaur Rahman Pathao Inc,1,App should be update day by day.. support inbox are not fluent
3,"3 13, 2018 3 14, 2018",Fairy Fairuj Pathao Inc,1,Please give an option to search manually rather than device location.
3,"10 5, 2018 11 6, 2018",Humayun Kabir Pathao Inc,0,Good
3,"8 8, 2017 8 9, 2017",Farabee Vlog Pathao Inc,0,"I use pathao everyday, it's helping us a lot but the app is little stupid. Need to be more upgraded maybe like uber. Thanks"
3,"12 1, 2017 12 14, 2017",Aryan Taleb Pathao Inc,2,too useful
3,"9 26, 2018 11 8, 2018",A Google user Pathao Inc,0,it is very useful and cheap
3,"11 16, 2018 11 17, 2018",TANGAIL EXPRESS Pathao Inc,0,This app is not run.
3,"11 5, 2018 11 6, 2018",Faysal Vai Pathao Inc,0,Why isn't parcel available without highway residece
3,"7 25, 2017 8 1, 2017",fazal mahmud Hassan Pathao Inc,0,inwould give this app a better rating if it could fix the minor bugs.  it should allow users to add pickup location manually as gps does not work always. also it should allow user to order a ride for friends where we can enter the number of our friend so that the rider can contact them directly (Ube...Full Reviewinwould give this app a better rating if it could fix the minor bugs.  it should allow users to add pickup location manually as gps does not work always. also it should allow user to order a ride for friends where we can enter the number of our friend so that the rider can contact them directly (Uber has that feature)
3,"11 3, 2018 11 4, 2018",Khaled Mosharrof Pathao Inc,0,location can't be located
3,"11 8, 2018 11 8, 2018",Rabby Hasan Pathao Inc,2,Some time the amount is increased after the trip
3,"11 15, 2018 11 15, 2018",Md. Sharif Ahmed Pathao Inc,0,Does not work like Uber map which is more accurate on driver movement. This must work better for both parties convenience
3,"6 2, 2017 12 21, 2017",rakib islam Pathao Inc,0,need more smart app... sometimes it doesn't work properly
3,"2 17, 2018 2 27, 2018",Abdul Mukit Pathao Inc,0,Bike riders are very decent and good. I love the bike service. Car drivers shoud go back to driving CNG. App and specially backend services often causes serious problems due to bugs. Gave 3 stars mainly for the serious bugs.  Still will use it as this a deshi service. Ar koto bairer jinis. Nijeder j...Full ReviewBike riders are very decent and good. I love the bike service. Car drivers shoud go back to driving CNG. App and specially backend services often causes serious problems due to bugs. Gave 3 stars mainly for the serious bugs.  Still will use it as this a deshi service. Ar koto bairer jinis. Nijeder ja ase otai use kori. Ak shomoy shob problem solve hoye jabe but chace na dile amader nijeder kisu amadr nijeder desei darabe na. Ghum astese na tai ato kisu lekhe time katailam..
3,"10 16, 2018 11 5, 2018",amir hamza Pathao Inc,2,"It's ok, but there are times when it shows longer route for short route. Recently can't see cars around. Furthermore now it's more complicated like car plus just cars simple. Time taken search especially on mobile data is longer and real time travel data is slow too. No option to pay driver directly...Full ReviewIt's ok, but there are times when it shows longer route for short route. Recently can't see cars around. Furthermore now it's more complicated like car plus just cars simple. Time taken search especially on mobile data is longer and real time travel data is slow too. No option to pay driver directly by bkash or other common mobile wallet. Fix these and I think it'll be the quickest way to call a ride system."
3,"10 22, 2018 11 4, 2018",A Google user Pathao Inc,0,Nice app
3,"4 3, 2017 5 3, 2017",Ahsan Najib Pathao Inc,5,"Can't see available bikes before booking, canceled twice today because they wanted 20/25 minutes to pick me, it's not acceptable. Please improve this feature."
3,"2 3, 2018 2 6, 2018",Andaleeb Roomy Pathao Inc,1,"After updating, the app is not letting me select pickup and destination locations. The map does not show up. I am using a Galaxy S3."
3,"11 12, 2017 10 16, 2017",Adnan Ic Pathao Inc,5,"REDUCED RATING TO 3 STARS, fare has gone high,  and the riders are less cordial...losing interest, from ctg..."
3,"11 16, 2018 11 17, 2018",A Google user Pathao Inc,0,Improve
3,"11 9, 2018 1 11, 2018",Tanvir Chowdhury Pathao Inc,80,"Your map needs to be more detailed.. at times, the rider is infront of me but the map shows somwehere else.. your rating should have more options for both 👍and👎 And also it would be great if you guys could start with the real time traffic Update.. this app has been acting weird since a couple of d...Full ReviewYour map needs to be more detailed.. at times, the rider is infront of me but the map shows somwehere else.. your rating should have more options for both 👍and👎 And also it would be great if you guys could start with the real time traffic Update.. this app has been acting weird since a couple of days.. takes a lot of time to load and detect location.. please fix the issues Update: maybe you guys should add ""does the passenger carry thier own helmet"" option too"
3,"8 5, 2018 11 13, 2018",Mominul Haq Pathao Inc,0,no promo code in my number since long time
3,"4 9, 2017 12 19, 2017",Ashraful islam Pathao Inc,0,I want more smart apps
3,"5 1, 2017 5 3, 2017",Sazzad Masum Pathao Inc,0,"I have problem faces on update version. Gps can't track my pick up location, many times try, but it can't work."
3,"10 13, 2018 11 1, 2018",Nasrin sultana Pathao Inc,2,Driver cancel the request frequently when i get discount and if destination is near
3,"8 29, 2018 11 12, 2018",Areebah Ibnat chy Pathao Inc,0,that is not so good
3,"11 15, 2018 11 19, 2018",A Google user Pathao Inc,0,Some rides driver very rude.
3,"10 4, 2018 11 7, 2018",Md. sharif uddin Pathao Inc,0,Cs
3,"3 3, 2018 3 23, 2018",Md Jamal Pathao Inc,0,Good apps
3,"3 23, 2017 1 11, 2018",Mubaswirul Huq Eishan Pathao Inc,85,"Trips can be a little expensive. Not for everyday use, unless you're rich ofc. But then again, you'd have already bought your own ride if you were that rich to begin with. :3"
3,"9 5, 2018 11 12, 2018",rahegir rasel Pathao Inc,0,Time to switch.Most of the pathao riders don't want to take fare through pathaopay....others provide more discount than pathao...
3,"9 27, 2018 11 8, 2018",Bijay Shankhar Pathao Inc,0,Its fantastic
3,"9 29, 2018 11 8, 2018",md. azhar Pathao Inc,0,It's ok
3,"10 13, 2018 11 1, 2018",Mahmud Rahman Pathao Inc,5,Unable to enter some address. We should be able to enter address of any places and app should ACCEPT the address of any places
3,"8 30, 2018 11 12, 2018",monzurul karim Pathao Inc,1,please upgrade ur server.
3,"1 21, 2018 1 24, 2018",Mir Sazzad Pathao Inc,85,App meets it's goal do find riders. But problem is it hanged so often and fixed fare is good for extent but at rush hour it fails meet the goal of pathao slogan. Another important things is choosing the route by the AI which is not pick the faster routes  Everytime. Wish to have a great success
3,"2 28, 2018 3 23, 2018",Mou Saha Pathao Inc,0,Plz start this service to Comilla.. Need it badly
3,"10 15, 2018 11 5, 2018",nafis sadiq Pathao Inc,8,Sometimes the app takes a lot of time to load my location. The rating system for the drivers are not good enough. Please make it easy to use like uber. In uber when I start to type any location it picks up instantly and pathao oh it's like ages.
3,"11 15, 2018 11 15, 2018",Mamunur Rashid Nabil Pathao Inc,0,good enough
3,"9 16, 2018 11 11, 2018",fahim tajwar Pathao Inc,0,"can't tress my location properly,,,then I need to restart my phone"
3,"9 21, 2018 11 10, 2018",Advocate Nazmul Hasan Pathao Inc,0,"বেশিরভাগ ড্রাইভারই অদক্ষ ৷ প্রতি সপ্তায় আমি কমপক্ষে ৬/৭ টা রাইড নেই, তাদের বেশিরভাগ একদম নতুন ড্রাইভার, GPS ব্যাবহার করেনা এবং ঠিকমত রাস্তাও চিনে না ৷ ""Pathao"" কতৃপক্ষের উচিত, সকল চালকের দক্ষতা যাচাই করে নিবন্ধন দেওয়া ৷"
3,"4 27, 2017 6 22, 2017",zibs hossain Pathao Inc,1,"Ami regular pathao use kore, it's good but i think bill rate  aro komano ucit...Or regular user der jnno valo kichu offer daoa"
3,"9 10, 2018 11 11, 2018",A Google user Pathao Inc,5,"Its good but some hawkers are illiterate, thats why they dont call to conform the delivary.And take long time."
3,"7 12, 2016 12 17, 2017",Fahim Masud Choudhury Pathao Inc,4,"Finally received the verification code, thanks for fixing the bug. Overall experience is good, need to have option to cancel any order."
3,"8 29, 2018 11 12, 2018",Quazi Ahmmed Pathao Inc,1,Explain why it asks to access my contact list? Why does pathao need my contacts?
3,"4 3, 2018 4 12, 2018",shahin sk Pathao Inc,0,nice app
3,"10 7, 2018 11 6, 2018",Muhammed Salim Pathao Inc,0,Good
3,"10 24, 2018 11 4, 2018",Syed Talha Pathao Inc,0,"you need to develop the app more. Not the best like uber but at least be Better, otherwise you will simply lose."
3,"8 25, 2018 11 12, 2018",atiq ddula Pathao Inc,3,motor bike service
3,"2 7, 2018 2 27, 2018",A Google user Pathao Inc,0,no more
3,"10 18, 2018 11 4, 2018",Abdullah Al Noman Pathao Inc,0,Location tracking is not good. When I type something on Uber it shows immediately on Uber but in Pathao just show some specific area.   Please Hire a good Developer also try to improve UX.   Thanks
3,"11 15, 2018 11 15, 2018",A Google user Pathao Inc,0,I think pathao get more money per km
3,"10 9, 2018 11 5, 2018",Pankaj Biswas Pathao Inc,0,good
3,"7 30, 2018 11 13, 2018",Shamol Jahangir Hussain Pathao Inc,2,Very poor service.
3,"8 29, 2018 11 12, 2018",Mahmud Phn Pathao Inc,0,"Not say good, not say bad"
3,"9 30, 2017 10 1, 2017",khurshid alam Pathao Inc,0,Nice
3,"5 2, 2017 5 3, 2017",Tanjib Mahmud Pathao Inc,0,app does not show my fair after ridr completed...and i don't make star to the driver as well
3,"8 26, 2018 11 12, 2018",Tasin Mayaz Pathao Inc,2,its ok
3,"12 26, 2017 12 27, 2017",tanbir husen Pathao Inc,0,trying to keep fit with the rental environment. hopefully you will get good support.😊
3,"10 16, 2018 11 5, 2018",A Google user Pathao Inc,0,update existing service
3,"10 11, 2018 11 1, 2018",A Google user Pathao Inc,4,Need more specific
3,"10 14, 2018 11 1, 2018",Niaz Morshed Pathao Inc,0,where is the refill option for pathao pay??
3,"9 19, 2018 11 11, 2018",Md.Zubair Hasan Pathao Inc,2,Greetings to all. It is okay but driver's skill and manner should be trained before beginning . There must have a 24 hours based customer care helpline. It is very important.
3,"11 1, 2018 11 3, 2018",sumon sikder Pathao Inc,0,ভালো
3,"10 14, 2018 11 5, 2018",Pratik Manandhar Pathao Inc,0,The app shows that they provide online food delivery service not I am unable to access
3,"12 17, 2017 12 17, 2017",Baizid ABM Pathao Inc,7,"No zooming/panning. App needs to be killed and restarted to notice enabled gps (it was initially disabled). Very difficult to enter DOB while registering. After 5 minutes of using, already several usability issues."
3,"10 13, 2018 11 1, 2018",Azwad rafid Annit Pathao Inc,0,Needs more improvements
3,"10 14, 2018 11 5, 2018",jashim uddin Pathao Inc,0,Md Jashim Uddin
3,"11 15, 2018 11 15, 2018",A Google user Pathao Inc,0,good
3,"7 20, 2017 12 21, 2017",A Google user Pathao Inc,0,Nice
3,"10 18, 2018 11 5, 2018",Siddik Rahman Pathao Inc,0,Pls reduce rent.
3,"9 9, 2018 11 12, 2018",Md Kaysar Wahid Tonu Pathao Inc,7,Need to improve a lot. There should be features like feedback options for good and bad drivers
3,"4 12, 2017 5 3, 2017",Things Of interest Pathao Inc,0,This app need to improve with its GPS system...
3,"2 15, 2018 2 27, 2018",A Google user Pathao Inc,0,Boo sgitttttttt!!=!!!!!
3,"11 16, 2018 11 17, 2018",Kingshuk Saad Pathao Inc,0,Think about the fair price .....
3,"1 10, 2018 1 17, 2018",MA Hossain Pathao Inc,0,Fine
3,"9 11, 2018 11 11, 2018",Nazlee Mahmud Pathao Inc,6,You should improve your service. Your promo code sometimes does not work. Same is PathaoPay. GPS is terrible. We expect Pathao to provide professional service and succeed.
3,"1 24, 2018 1 31, 2018",Asif Hasnat Himel Pathao Inc,4,Byk Services r good bt a few car services Bt need too improve the app So many bugs
3,"2 18, 2017 12 18, 2017",Asif Billah 113-33-783 Pathao Inc,0,Apps have a lots of problem. Doesn't work properly.
3,"8 12, 2018 11 13, 2018",Fahim Hossain Pathao Inc,0,bikes are too good...but curs condition are very very bad....
3,"11 10, 2017 12 14, 2017",Samad Hossain Pathao Inc,0,good
3,"11 15, 2018 11 15, 2018",Binoy Bhushon Shaha Pathao Inc,0,"App may not user friendly, improvement requires here."
3,"11 19, 2018 11 19, 2018",Rashel Mahmud Pathao Inc,0,Suddenly having problem with my installed app. After open it always shows loading. I even cant search for location. I'd reinstalled app too.
3,"1 12, 2017 12 18, 2017",mehedi masud Pathao Inc,1,This app needs to be smoother to use
3,"8 11, 2018 11 13, 2018",Sumon Sarker Pathao Inc,2,It's ok.
3,"10 13, 2018 11 1, 2018",A Google user Pathao Inc,0,Not interested
3,"8 2, 2018 11 13, 2018",fahim shariar Pathao Inc,0,It should mention the car name
3,"11 10, 2018 11 10, 2018",Eftikhar Shahhan Pathao Inc,6,It would be great if it comes with multiple destinations facility and option for sellecting near by captain
3,"3 26, 2018 4 12, 2018",imran ahmed Pathao Inc,0,Need help
3,"9 14, 2018 11 11, 2018",momin taj Pathao Inc,7,Good but overwhelming ad notifications is annoying. Every day pop-up ads on notifications is rather too much. It's really cool to have so many different types of services is one app. I have blocked the notifications from android settings.
3,"11 15, 2018 11 15, 2018",Monju Motaleb Pathao Inc,0,Good
3,"11 15, 2018 12 27, 2017",Maun Ali Pathao Inc,20,Where do I put invitation code? It does not work even if i put it in promotions section. Then where do I put it???
3,"11 10, 2018 11 10, 2018",A Google user Pathao Inc,0,tnx
3,"4 7, 2018 4 8, 2018",Md Khalid Rahman Pathao Inc,29,লোকেশনই তো খুঁজে পায় না ঠিক মতো .... উবারের লোকেশন সার্চিং শতগুনে ভালো ।
3,"8 12, 2018 11 13, 2018",Ridwan Akib Pathao Inc,16,"Hey i really like the app but the fact is most of the the time ur app 
doesn't work properly which is kinda annoying & i hate it, As A Regular 
User i have some suggestions: in pathao food Please Add a feature where we 
could see in map where is the food delivery guys is & also add a feature 
where ...Full ReviewHey i really like the app but the fact is most of the the time ur app 
doesn't work properly which is kinda annoying & i hate it, As A Regular 
User i have some suggestions: in pathao food Please Add a feature where we 
could see in map where is the food delivery guys is & also add a feature 
where we could rate food delivery guy. Hope U guys will add these features 
soon & fix all the bugs :)"
3,"8 13, 2018 11 13, 2018",Sajib Iglesias Pathao Inc,5,"You show car numbers but for bike, only bike code is shown. Show bike 
numbers too. It's quite hard sometimes to recognize the correct bike."
3,"12 12, 2017 12 12, 2017",A Google user Pathao Inc,2,"Good service HORRIBLE APP. The Dev team should, drown in a drain."
3,"4 26, 2017 5 3, 2017",Alfee Niaz Pathao Inc,1,Still have to wait..... No work...nd they're no man to reply my message even they said typically reply in few minutes
3,"4 24, 2017 5 3, 2017",RFL-DPL-DEV-ACE JAHID Pathao Inc,0,App is very bad.  Location positioning is not good.  I'm waiting for the bike to be picked up.  But the driver is passed me and I'm getting him in app that he is coming toward me. !!!
3,"8 1, 2018 11 13, 2018",A Google user Pathao Inc,1,Vlo service
3,"9 8, 2018 11 10, 2018",md ehosan Pathao Inc,0,Ok apps thinx
3,"1 10, 2018 1 17, 2018",A Google user Pathao Inc,0,Nice management
3,"1 16, 2018 1 17, 2018",Yousuf Khan Hardi Pathao Inc,0,good
